bf303f80d48d0739d912a7b34ce06db4|11月份PPG电泳漆采购询价－中标公告|中标结果 采购标题:11月份PPG电泳漆采购询价 询价单号: R19102800146 采购方式: 公开 + 定向询单 采购员: 登录后可见 联系电话: 报名截至时间: 2019-10-29 10:55 报价截至时间: 2019-10-31 12:00 物料信息 物料代码 物料名称 规格型号 品牌 采购数量 计量单位 要求交货期 备注 询单要求 询价条款: 附件下载: 名称 属性 操作|4
60e8a8d1e77650f7645327aaafab023b|11月份备品备件询价采购－采购公告|采购公告 采购标题:11月份备品备件询价采购 询价单号: R19103100654 采购方式: 公开 + 定向询单 采购员: 登录后可见 联系电话: 报名截至时间: 2019-11-02 16:00 报价截至时间: 2019-11-06 12:00 物料信息 物料代码 物料名称 规格型号 品牌 采购数量 计量单位 要求交货期 备注 附件下载: 名称 属性 操作 物料信息 物料代码:BJ191031001 物料名称:欧姆龙输出单元 规格型号:CJ1W-OC211 品牌: 采购数量:4 计量单位:只 要求交货期:2019-11-08 备注:天锻线 物料信息 物料代码:BJ191031002 物料名称:GE扩展模块 规格型号:IC200UEI008-B 品牌: 采购数量:2 计量单位:块 要求交货期:2019-11-08 备注:2 物料信息 物料代码:BJ191031003 物料名称:光电开关 规格型号:0300.GP-11110415 品牌: 采购数量:10 计量单位:只 要求交货期:2019-11-08 备注:2 物料信息 物料代码:BJ191031004 物料名称:施克光栅 规格型号:C2C-SA 03010A 10000 品牌: 采购数量:1 计量单位:套 要求交货期:2019-11-08 备注:天锻线 物料信息 物料代码:BJ191031005 物料名称:施克光栅 规格型号:C2C-EA 03010A10000 品牌: 采购数量:1 计量单位:套 要求交货期:2019-11-08 备注:天锻线 物料信息 物料代码:BJ191031006 物料名称:液压马达 规格型号:BM-E-630 品牌: 采购数量:2 计量单位:台 要求交货期:2019-11-08 备注:轮辋滚型机 物料信息 物料代码:BJ191031007 物料名称:曲轴铜套 规格型号:160*125*40 品牌: 采购数量:3 计量单位:套 要求交货期:2019-11-08 备注: 物料信息 物料代码:BJ191031008 物料名称:双列圆柱轴承 规格型号:瓦房店352026 品牌: 采购数量:4 计量单位:套 要求交货期:2019-11-08 备注:二号线滚型机 物料信息 物料代码:BJ191031009 物料名称:利岛气缸 规格型号:QGXN4 40*200-SD 品牌: 采购数量:2 计量单位:件 要求交货期:2019-11-08 备注:2号线自动化 物料信息 物料代码:BJ191031010 物料名称:利岛气缸 规格型号:QGXN4 32*120-LB 品牌: 采购数量:2 计量单位:件 要求交货期:2019-11-08 备注:轮辋自动化 物料信息 物料代码:BJ191031011 物料名称:恒泰气缸 规格型号:QGBD50*550-S2-K2 品牌: 采购数量:2 计量单位:台 要求交货期:2019-11-08 备注:总成焊机 物料信息 物料代码:BJ191031012 物料名称:定制高压油管 规格型号:M27*1.5*2000/35MPA 品牌: 采购数量:2 计量单位:根 要求交货期:2019-11-08 备注:轮辐线 物料信息 物料代码:BJ191031013 物料名称:定制高压油管连接头 规格型号:M27*1.5A-L型-27*1.5*740 品牌: 采购数量:2 计量单位:根 要求交货期:2019-11-08 备注:轮辐线 物料信息 物料代码:BJ191031014 物料名称:定制高压油管 规格型号:M52*2H42*90°弯头*600 品牌: 采购数量:1 计量单位:根 要求交货期:2019-11-08 备注:捷迈线 物料信息 物料代码:BJ191031015 物料名称:定制高压油管 规格型号:M52*2H42*90°弯头*1000 品牌: 采购数量:1 计量单位:根 要求交货期:2019-11-08 备注:轮辋滚型机 物料信息 物料代码:BJ191031016 物料名称:溢流阀 规格型号:10/YFLTD 品牌: 采购数量:2 计量单位:只 要求交货期:2019-11-08 备注:天锻线 物料信息 物料代码:BJ191031017 物料名称:轴承 平 规格型号:23032CA/W33 品牌: 采购数量:4 计量单位:套 要求交货期:2019-11-08 备注:轮辋线 物料信息 物料代码:BJ191031018 物料名称:轴承 斜 规格型号:32032X 品牌: 采购数量:2 计量单位:套 要求交货期:2019-11-08 备注:轮辋线 物料信息 物料代码:BJ191031019 物料名称:固瑞克隔膜片 规格型号:DB4311 品牌: 采购数量:2 计量单位:套 要求交货期:2019-11-08 备注:涂装线 物料信息 物料代码:BJ191031020 物料名称:压渣机滤布 规格型号:X10MW25/800-UB机型 品牌: 采购数量:1 计量单位:套 要求交货期:2019-11-08 备注:废水站 物料信息 物料代码:BJ191031021 物料名称:滤芯 规格型号:ADL-035S 品牌: 采购数量:3 计量单位:只 要求交货期:2019-11-08 备注:面漆干燥机 物料信息 物料代码:BJ191031022 物料名称:滤芯 规格型号:ADL-035Q 品牌: 采购数量:1 计量单位:只 要求交货期:2019-11-08 备注:面漆干燥机 物料信息 物料代码:BJ191031023 物料名称:滤芯 规格型号:ADL-035P 品牌: 采购数量:2 计量单位:只 要求交货期:2019-11-08 备注:面漆干燥机 物料信息 物料代码:BJ191031024 物料名称:FESTO集成阀片 规格型号:3HNP00789-001 品牌: 采购数量:7 计量单位:件 要求交货期:2019-11-08 备注:ABB喷涂机器人 物料信息 物料代码:BJ191031025 物料名称:打包机收紧组件 规格型号:A19*A25 品牌: 采购数量:2 计量单位:套 要求交货期:2019-11-08 备注:打包机 物料信息 物料代码:BJ191031026 物料名称:滤油机真空泵 规格型号:现场看样 品牌: 采购数量:1 计量单位:台 要求交货期:2019-11-08 备注:滤油机 物料信息 物料代码:BJ191031027 物料名称:滤油机齿轮泵 规格型号:现场看样 品牌: 采购数量:1 计量单位:台 要求交货期:2019-11-08 备注:滤油机 询单要求 询价条款: 一、交货地址:上海市-市辖区-宝山区-园和路118号 二、保证金额度:0元 三、商务条款: 报价说明:报价请报需方指定仓库交货的含增值税价格(含运杂费、包装费和保险费); 交货方式:以需方实际发出订单日期或协商修改日期为准,送货至我司指定仓库; 违约责任:供方因交货期延误、产品质量问题对我司造成的直接或间接损失,乙方承担相应赔偿责任; 付款方式:货到验收合格后且收到增值税发票的90天后付款; 异议处理:双方协商解决,如协商不成向我司所在地人民法院提起诉讼; 四、注册资本要求大于或等于100.0000万元 五、报名要求: 1、欲参与报价单位须进行自荐通过方可,欢迎宝山附近区域的供应商参与,不接受外地厂商报名报价。 2、供应商必须提供企业的各项资质证明。 3、标准产品请按照代码的型规报价,如报价产品为升级或替代型号请注明,并保证新旧型号的完全互换性或提供资料供用户确认,如交货后发现未到现场确认与现场要求不符的,按质量异议处理。4、须按照交货期需求供货,货期不能满足请备注写清货期。5、请先到我司现场确认实物后,方可参与竞价,否则一律不予通过。 联系人:夏工66931000*221 六、资质要求:|2
1b16c4bb1dc26c97a76166f98abd8724|1孔按钮盒-宝钢询价 －中标公告|中标结果 采购标题:1孔按钮盒-宝钢询价 询价单号: R19101500986 采购方式: 定向询单 采购员: 登录后可见 联系电话: 报名截至时间: 报价截至时间: 2019-10-23 14:00 物料信息 物料代码 物料名称 规格型号 品牌 采购数量 计量单位 要求交货期 备注 询单要求 询价条款: 附件下载: 名称 属性 操作|4
aa78a079df681ae22567f951ef770f0b|2018NJY-7地块项目造价咨询服务中标候选人公示|2018NJY-7地块项目造价咨询服务中标候选人公示 发布日期: 原文链接地址 中标候选人公示 2018NJY-7地块项目造价咨询服务[项目编号:JG2019-5482]项目的评标工作已经结束,评标委员会经评审推荐了本项目中标候选人。 现将中标候选人情况予以公示(公示时间从2019-11-01 00:00 至 2019-11-04 23:59止),具体如下: 中标候选人 第一候选人 第二候选人 第三候选人 单位名称 广州市新誉工程咨询有限公司 华联世纪工程咨询股份有限公司 广东省国际工程咨询有限公司 投标报价(万元) 266.1805 266.1805 266.1805 项目负责人姓名及资格证书编号 李绪泽/建[造]01440000049 黄淑权/建【造】01440001892 顾伟传/建【造】03440004534 综合得分 99 68.6 66.6 根据《中华人民共和国招标投标法实施条例》第五十四条规定,投标人或其他利害关系人对本中标候选人公示内容有异议的,应当在中标候选人公示期间向招标人提出。招标人应当自收到异议之日起3日内作出书面答复,作出答复前,应当暂停招标投标活动。 投标人或其他利害关系人对招标人答复仍持有异议的,应当在收到答复之日起10日内持招标人的答复及投诉书,向项目招标投标监督部门提出投诉。 异议受理部门(招标人):广州市瑞湾房地产开发有限公司 联系人:张工 联系电话:020-39060382 招标投标监督部门:广州南沙开发区建设和交通局(企业投资类项目) 联系地址:广州市南沙区凤凰大道1号E栋3楼 联系电话:020-39053237 招标人名称:广州市瑞湾房地产开发有限公司 日期:2019-11-01 附件: 1.评标报告(造价咨询)(上网版).PDF 附件下载282B282B-16E1C804D3A-2587FA000E42018NJY-7地块项目造价咨询服务中标候选人公示|4
764486c5b4d0b8b36896da41e495a692|2018年卫生事业发展公立医院综合改革省级补助资金采购项目（重招）中标结果公告(1)|2018年卫生事业发展公立医院综合改革省级补助资金采购项目(重招)中标结果公告(1) 发布日期:2019年11月01日 00:07:27 原文链接地址 项目名称:2018年卫生事业发展公立医院综合改革省级补助资金采购项目(重招) 项目编号:0612-1941Y0540624 招标范围:全数字化血管造影系统1套 招标机构:广东省机电设备招标有限公司 招标人:贵州医科大学附属医院 开标时间:2019-10-18 09:30 公示时间:2019-10-21 17:00 - 2019-10-24 23:59 中标结果公告时间:2019-11-01 00:07 中标人:国药集团重庆医疗器械有限公司 制造商 制造商国家或地区:德国|4
8fa057e17be27ed4f49bdaefd20f9bbb|2019-2021年钻井液用降滤失剂（聚合物抗盐抗高温降滤失剂）定时商定价中标候选人|2019-2021年钻井液用降滤失剂(聚合物抗盐抗高温降滤失剂)定时商定价中标候选人 发布日期:2019年10月31日 19:38:46 原文链接地址 排名:6 候选人:克拉玛依市恒祥科技有限责任公司 排名:5 候选人:库尔勒明洋工贸有限责任公司 排名:4 候选人:库尔勒郑豫石油物资有限公司 排名:4 候选人:库尔勒明洋工贸有限责任公司 排名:3 候选人:库尔勒郑豫石油物资有限公司 排名:3 候选人:山东得顺源石油科技有限公司 排名:2 候选人:辉县市恒生助剂有限公司 排名:2 候选人:山东得顺源石油科技有限公司 排名:2 候选人:克拉玛依市奥泽工贸有限责任公司 排名:1 候选人:卫辉市化工有限公司 排名:1 候选人:克拉玛依市奥泽工贸有限责任公司|4
d2d8531f5815256972492daddc56de63|20190916程潮三车询价－中标公告|中标结果 采购标题:20190916程潮三车询价 询价单号: 58329 采购方式: 公开 + 定向询单 采购员: 登录后可见 联系电话: 报名截至时间: 2019-09-23 09:00 报价截至时间: 2019-09-26 09:00 物料信息 物料代码 物料名称 规格型号 品牌 采购数量 计量单位 要求交货期 备注 询单要求 询价条款: 附件下载: 名称 属性 操作|4
c54c4f8b686acd1bb7f372fe51455992|20191009程潮三车询价－中标公告|中标结果 采购标题:20191009程潮三车询价 询价单号: 58478 采购方式: 公开 + 定向询单 采购员: 登录后可见 联系电话: 报名截至时间: 2019-10-13 09:00 报价截至时间: 2019-10-16 09:00 物料信息 物料代码 物料名称 规格型号 品牌 采购数量 计量单位 要求交货期 备注 询单要求 询价条款: 附件下载: 名称 属性 操作|4
f5bb0d72a09c97922276fcaa33eb24d7|2019—2021年南苑街道市政车行道养护工程|2019—2021年南苑街道市政车行道养护工程 2019-11-1 项目编号 余19养护58 法定代表人 张静 工程名称 2019—2021年南苑街道市政车行道养护工程 工程地址 余杭区南苑街道 建设单位 杭州市余杭区人民政府南苑街道办事处 年度投资(万元) 0 投资总额(万元) 500 工程概算投资(万元) 500 招标方式 公开招标 地上层数 0 工期要求 贰年 地下层数 0 结构 最大跨度 0 最大建筑高度 0 联系人 田绍春 基础埋深 0 联系电话 89362701 建筑面积(M2) 0 联系地址 余杭区南苑街道 发布时间 邮政编码 报名开始时间 2019-11-01 报名结束时间 2019-11-05 16:00 审查方式 资格预审 投标保证金(万元) 5 报名地点 杭州市公共资源交易中心余杭分中心(南大街265号市民之家三楼3层L区) 代理公司电话 0571-86158803 招标代理公司 浙江华夏工程管理有限公司 代理公司联系人员 宋燕丽 发包内容范围 所有招标人规定的市政养护工程 承包资质要求 具备 施工总承包企业市政公用工程 三级 从业人员资格要求 备注: 招投标其它相关要求及注意事项: 1、报名截止时间:2019年11月5日16:00之前 2、报名随带新营业执照统一信用代码证(如未换新营业执照,则需提供有效的营业执照、组织机构代码证、税务登记证)、资质证书、安全生产许可证、市政工程贰级及以上建造师证书、余杭区承包报名表(余杭区公共资源交易网可下载),以上材料的原件至余杭区公共资源交易中心报名。 4、企业资质要求:经建设局备案的具有市政公用施工总承包(新)叁级及以上资质的企业。 5、本工程投标保证金交至浙江华夏工程管理有限公司余杭分公司。 6、报名后请查询确认是否报名成功。 相关附件 项目招标公告|2
064aa0f354b78ca15c8c5416871bcc8a|2019年-2020年云南联通常年法律服务机构采购比选项目-比选招标公告|2019年-2020年云南联通常年法律服务机构采购公开比选项目比选公告 本比选项目为2019年-2020年云南联通常年法律服务机构采购公开比选项目(项目编号:联通云招063号),采购人为中国联合网络通信有限公司云南省分公司,**项目资金已落实,具备比选条件,现进行公开比选,特邀请有意向的且具有提供标的物能力的潜在应答方(以下简称应答方)参选。 1. 项目概况与采购内容 1.1项目概况 2018-2019常年法律服务机构合同将到期,现启动2019-2020全省常年法律服务机构采购。 1.2采购内容及预算 2019-2020全省常年法律服务机构采购。 预算:4.86万元(不含税)。 1.3合同或协议有效期 自合同(协议)签订之日起:1年 1.4中选原则:根据综合评分由高到低排名,推荐综合评分排名前三名的为中选候选人,确定排名第一的为中选人。 1.5本项目:设置最高限价(详见报价表),应答方应答报价高于最高限价的,其应答文件将被否决。 2. 应答方资格要求 本次比选对申请人进行资格后审,资格审查方法为合格制。资格审查标准和内容详见公告正文,凡通过资格审核的申请人可参加采购项目的比选环节。 1)、申请人须具备律师事务所执业许可证。 2)、申请人承诺在中选后合同付款时提供增值税专用发票。 3)、不良信誉记录:要求申请人承诺在2017年1月 至今,没有投标资格被取消,没有骗取中标和严重违约、没有出现标书文件中的承诺与中标后实际供货、施工、服务等履约情况出现重大偏差等由相关行业主管部门认定的不良信誉记录、不良业绩记录、未出现过重大责任问题、未出现过产品、服务质量问题、无安全责任事故等。 4)、本项目不接受联合体比选申请,中选后不得转包。 5)、未列入《中国联通供应商黑名单管理办法(试行)》的黑名单供应商(禁入期内)。 6)、申请人需承诺中选后15个工作日内(含)在昆明市成立2人及以上的服务团队,需承诺服务团队具体承办人员的执业经验丰富、业务能力强、服务态度良好,团队项目负责人执业 不少于5 年,服务团队人员在服务期内应确保稳定。(提供人员名单及身份证号)。 3. 资格审查方法 本项目将进行资格后审,资格审查标准和内容见比选文件第三章“评审办法”,凡未通过资格后审的应答方,其应答文件将被否决。 本招标公告仅供正式会员下载,未曾在中国招标与采购网( WWW.ZBYTB.COM)上注册会员的单位应注册。 下载中国招标与采购网会员申请表。注册联系人:,手机: 4. 比选文件获取 4.1比选文件获取 :2019年10月3 09时00分至2019年11月 17时00分。 本招标项目仅供正式会员查阅,您的权限不能浏览详细信息,请点击注册/登录,或联系工作人员办理会员入网事宜,成为正式会员后方可获取详细的招标公告、报名表格、项目附件及部分项目招标文件等。 联系人: 电话: 手机: 邮箱: 传真:|2
